sample_id,query,generated_code
1666,man on the right on skis,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1667,left body,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""left body""])
    # Remember: return the person
    return person_patch"
1668,guy skating,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[0]
    # Remember: return the guy
    return guy_patch"
1669,kid bending over,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    kid_patches.sort(key=lambda kid: kid.horizontal_center)
    kid_patch = kid_patches[len(kid_patches) // 2]
    # Remember: return the kid
    return kid_patch"
1670,woman in red blouse and white slacks,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1671,the person standing on the left,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1672,child on left,"
    # Return the child
    image_patch = ImagePatch(image)
    child_patches = image_patch.find(""child"")
    if len(child_patches) == 0:
        child_patches = [image_patch]
    child_patches.sort(key=lambda child: child.horizontal_center)
    child_patch = child_patches[0]
    # Remember: return the child
    return child_patch"
1673,front skier 110,"
    # Return the skier
    image_patch = ImagePatch(image)
    skier_patches = image_patch.find(""skier"")
    skier_patches.sort(key=lambda skier: skier.vertical_center)
    skier_patch = skier_patches[10]
    # Remember: return the skier
    return skier_patch"
1674,far left person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_leftmost = person_patches[0]
    # Remember: return the person
    return person_leftmost"
1675,man talking to clown in front of motoycycle,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    if len(man_patches) == 0:
        man_patches = [image_patch]
    elif len(man_patches) == 1:
        return man_patches[0]
    man_patches.sort(key=lambda man: distance(man, image_patch.find(""motorcycle"")[0]))
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1676,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    if len(man_patches) == 0:
        man_patches = [image_patch]
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1677,lady with white bag,"
    # Return the lady
    image_patch = ImagePatch(image)
    lady_patches = image_patch.find(""lady"")
    if len(lady_patches) == 0:
        lady_patches = [image_patch]
    lady_patches.sort(key=lambda lady: lady.horizontal_center)
    lady_patch = lady_patches[0]
    # Remember: return the lady
    return lady_patch"
1678,man front row left,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1679,person on the bottom,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.vertical_center)
    # Remember: return the person
    return person_patches[0]"
1680,baby crying,"
    # Return the baby
    image_patch = ImagePatch(image)
    baby_patches = image_patch.find(""baby"")
    baby_patches.sort(key=lambda baby: baby.vertical_center)
    baby_patch = baby_patches[0]
    # Remember: return the baby
    return baby_patch"
1681,woman in purple shirt,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1682,glasses,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    glasses_patches = person_patch.find(""glasses"")
    if len(glasses_patches) == 0:
        glasses_patches = [person_patch]
    glasses_patch = glasses_patches[0]
    # Remember: return the glasses
    return glasses_patch"
1683,man on left,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1684,left smiling man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    leftmost_man = man_patches[0]
    smiling_man_patches = [man for man in man_patches if man.exists(""smiling"")]
    if len(smiling_man_patches) == 0:
        smiling_man_patches = man_patches
    smiling_man_patches.sort(key=lambda man: distance(man, leftmost_man))
    smiling_man_patch = smiling_man_patches[0]
    # Remember: return the man
    return smiling_man_patch"
1685,man fist bump,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1686,women with cake in hand,"
    # Return the women
    image_patch = ImagePatch(image)
    women_patches = image_patch.find(""women"")
    women_patches.sort(key=lambda women: women.horizontal_center)
    women_patch = women_patches[0]
    cake_patches = image_patch.find(""cake"")
    cake_patches.sort(key=lambda cake: distance(cake, women_patch))
    cake_patch = cake_patches[0]
    # Remember: return the women
    return women_patch"
1687,helmet,"
    # Return the helmet
    image_patch = ImagePatch(image)
    helmet_patches = image_patch.find(""helmet"")
    if len(helmet_patches) == 0:
        helmet_patches = [image_patch]
    helmet_patch = helmet_patches[0]
    # Remember: return the helmet
    return helmet_patch"
1688,biggest pic of juggler,"
    # Return the juggler
    image_patch = ImagePatch(image)
    juggler_patches = image_patch.find(""juggler"")
    juggler_patches.sort(key=lambda juggler: juggler.compute_depth())
    juggler_patch = juggler_patches[-1]
    # Remember: return the juggler
    return juggler_patch"
1689,umpire,"
    # Return the umpire
    image_patch = ImagePatch(image)
    umpire_patches = image_patch.find(""umpire"")
    if len(umpire_patches) == 0:
        umpire_patches = [image_patch]
    umpire_patch = umpire_patches[0]
    # Remember: return the umpire
    return umpire_patch"
1690,man on right,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
1691,kid on far left with white jersey,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    if len(kid_patches) == 0:
        kid_patches = [image_patch]
    kid_patches.sort(key=lambda kid: kid.horizontal_center)
    kid_patch = kid_patches[0]
    if kid_patch.exists(""white jersey""):
        return kid_patch
    # Remember: return the kid
    return kid_patch"
1692,24 bike,"
    # Return the bike
    image_patch = ImagePatch(image)
    bike_patches = image_patch.find(""bike"")
    bike_patches.sort(key=lambda bike: bike.vertical_center)
    bike_patch = bike_patches[23]
    # Remember: return the bike
    return bike_patch"
1693,person in blue,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1694,main bench anywhere,"
    # Return the bench
    image_patch = ImagePatch(image)
    bench_patches = image_patch.find(""bench"")
    bench_patches.sort(key=lambda bench: bench.compute_depth())
    bench_patch = bench_patches[0]
    # Remember: return the bench
    return bench_patch"
1695,lady left,"
    # Return the lady
    image_patch = ImagePatch(image)
    lady_patches = image_patch.find(""lady"")
    if len(lady_patches) == 0:
        lady_patches = [image_patch]
    lady_patches.sort(key=lambda lady: lady.horizontal_center)
    lady_patch = lady_patches[0]
    # Remember: return the lady
    return lady_patch"
1696,blond woman with laptop black dress,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1697,catcher,"
    # Return the catcher
    image_patch = ImagePatch(image)
    catcher_patches = image_patch.find(""catcher"")
    if len(catcher_patches) == 0:
        catcher_patches = [image_patch]
    catcher_patch = catcher_patches[0]
    # Remember: return the catcher
    return catcher_patch"
1698,74,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    for patch in person_patches:
        if patch.exists(""74""):
            return patch
    # Remember: return the person
    return person_patches[0]"
1699,left top person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.vertical_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1700,catcher,"
    # Return the catcher
    image_patch = ImagePatch(image)
    catcher_patches = image_patch.find(""catcher"")
    if len(catcher_patches) == 0:
        catcher_patches = [image_patch]
    catcher_patch = catcher_patches[0]
    # Remember: return the catcher
    return catcher_patch"
1701,blue shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""blue shirt""])
    # Remember: return the person
    return person_patch"
1702,man behind purple gal talking to other guy,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    if len(man_patches) == 0:
        man_patches = [image_patch]
    elif len(man_patches) == 1:
        return man_patches[0]
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1703,girl on phone thanks for being a good partner,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patch = best_image_match(girl_patches, [""girl on phone"", ""girl thanks for being a good partner""])
    # Remember: return the girl
    return girl_patch"
1704,left gray jacket,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""gray jacket""])
    # Remember: return the person
    return person_patch"
1705,guy with hands behind him,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person.vertical_center, image_patch.vertical_center))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1706,shorter person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.height)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1707,person in hat,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1708,purple plaid shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""purple plaid shirt""])
    # Remember: return the person
    return person_patch"
1709,pink pance,"
    # Return the pink pance
    image_patch = ImagePatch(image)
    pance_patches = image_patch.find(""pance"")
    pance_patches.sort(key=lambda pance: pance.horizontal_center)
    pance_patch = pance_patches[0]
    # Remember: return the pance
    return pance_patch"
1710,green shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, ""green shirt"")
    # Remember: return the person
    return person_patch"
1711,guy on skateboard,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.vertical_center)
    guy_patch = guy_patches[0]
    # Remember: return the guy
    return guy_patch"
1712,kid in front,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    if len(kid_patches) == 0:
        kid_patches = [image_patch]
    kid_patches.sort(key=lambda kid: kid.horizontal_center)
    # Remember: return the kid
    return kid_patches[0]"
1713,left man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
1714,dude eating in white,"
    # Return the dude
    image_patch = ImagePatch(image)
    dude_patches = image_patch.find(""dude"")
    if len(dude_patches) == 0:
        dude_patches = [image_patch]
    dude_patches.sort(key=lambda dude: dude.horizontal_center)
    dude_patch = dude_patches[0]
    # Remember: return the dude
    return dude_patch"
1715,large business man staring at geisha woman,"
    # Return the business man
    image_patch = ImagePatch(image)
    business_man_patches = image_patch.find(""business man"")
    business_man_patches.sort(key=lambda business_man: distance(business_man, image_patch))
    business_man_patch = business_man_patches[0]
    # Remember: return the business man
    return business_man_patch"
1716,person farthest left black jacket,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1717,couch in background behind guy in blue,"
    # Return the couch
    image_patch = ImagePatch(image)
    couch_patches = image_patch.find(""couch"")
    if len(couch_patches) == 0:
        couch_patches = [image_patch]
    elif len(couch_patches) == 1:
        return couch_patches[0]
    couch_patches_behind = [c for c in couch_patches if c.exists(""guy in blue"")]
    if len(couch_patches_behind) == 0:
        couch_patches_behind = couch_patches
    couch_patches_behind.sort(key=lambda c: distance(c, image_patch.find(""guy in blue"")[0]))
    couch_patch = couch_patches_behind[0]
    # Remember: return the couch
    return couch_patch"
1718,little boy,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    if len(boy_patches) == 0:
        boy_patches = [image_patch]
    boy_patches.sort(key=lambda boy: boy.horizontal_center)
    boy_patch = boy_patches[0]
    # Remember: return the boy
    return boy_patch"
1719,far right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1720,lady back to us,"
    # Return the lady
    image_patch = ImagePatch(image)
    lady_patches = image_patch.find(""lady"")
    if len(lady_patches) == 0:
        lady_patches = [image_patch]
    lady_patches.sort(key=lambda lady: lady.horizontal_center)
    lady_patch = lady_patches[-1]
    # Remember: return the lady
    return lady_patch"
1721,third from front on right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[2]
    # Remember: return the person
    return person_patch"
1722,guy on right,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[-1]
    # Remember: return the guy
    return guy_patch"
1723,pizza other than the slice,"
    # Return the pizza
    image_patch = ImagePatch(image)
    pizza_patches = image_patch.find(""pizza"")
    if len(pizza_patches) == 0:
        pizza_patches = [image_patch]
    elif len(pizza_patches) == 1:
        return pizza_patches[0]
    pizza_patches.sort(key=lambda p: p.horizontal_center)
    pizza_patch = pizza_patches[1]
    # Remember: return the pizza
    return pizza_patch"
1724,person on far right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1725,left picture,"
    # Return the picture
    image_patch = ImagePatch(image)
    picture_patches = image_patch.find(""picture"")
    picture_patches.sort(key=lambda picture: picture.horizontal_center)
    picture_patch = picture_patches[0]
    # Remember: return the picture
    return picture_patch"
1726,blue cshirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""blue cshirt""])
    # Remember: return the person
    return person_patch"
1727,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1728,girl in red,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
1729,man left,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_leftmost = person_patches[0]
    # Remember: return the person
    return person_leftmost"
1730,woman in red dress,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1731,man in black jacket holding red umbrella,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    red_umbrella_patches = image_patch.find(""red umbrella"")
    if len(red_umbrella_patches) == 0:
        red_umbrella_patches = [image_patch]
    red_umbrella_patches.sort(key=lambda umbrella: distance(umbrella, man_patch))
    red_umbrella_patch = red_umbrella_patches[0]
    # Remember: return the man
    return man_patch"
1732,blond woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1733,person right behind racket click on shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    racket_patches = image_patch.find(""racket"")
    if len(racket_patches) == 0:
        racket_patches = [image_patch]
    racket_patch = racket_patches[0]
    person_patches_right = [p for p in person_patches if p.horizontal_center > racket_patch.horizontal_center]
    if len(person_patches_right) == 0:
        person_patches_right = person_patches
    person_patches_right.sort(key=lambda p: distance(p, racket_patch))
    person_patch = person_patches_right[0]
    # Remember: return the person
    return person_patch"
1734,blue shirt,"
    # Return the shirt
    image_patch = ImagePatch(image)
    shirt_patches = image_patch.find(""shirt"")
    if len(shirt_patches) == 0:
        shirt_patches = [image_patch]
    shirt_patch = best_image_match(shirt_patches, ""blue shirt"")
    # Remember: return the shirt
    return shirt_patch"
1735,48,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    for patch in person_patches:
        if patch.exists(""48""):
            return patch
    # Remember: return the person
    return person_patches[0]"
1736,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
1737,girl in pink last one blond,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[-1]
    # Remember: return the girl
    return girl_patch"
1738,leg of almost out of frame person in the right image,"
    # Return the leg
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""leg""])
    # Remember: return the leg
    return person_patch"
1739,first white bowl on the left,"
    # Return the bowl
    image_patch = ImagePatch(image)
    bowl_patches = image_patch.find(""bowl"")
    if len(bowl_patches) == 0:
        bowl_patches = [image_patch]
    bowl_patches_left = [b for b in bowl_patches if b.horizontal_center < image_patch.horizontal_center]
    if len(bowl_patches_left) == 0:
        bowl_patches_left = bowl_patches
    bowl_patches_left.sort(key=lambda b: b.vertical_center)
    bowl_patch = bowl_patches_left[0]
    # Remember: return the bowl
    return bowl_patch"
1740,girl on left,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
1741,man,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1742,green hoodie,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""green hoodie""])
    # Remember: return the person
    return person_patch"
1743,second man from the left,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[1]
    # Remember: return the man
    return man_patch"
1744,green shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""green shirt""])
    # Remember: return the person
    return person_patch"
1745,baby in front,"
    # Return the baby
    image_patch = ImagePatch(image)
    baby_patches = image_patch.find(""baby"")
    if len(baby_patches) == 0:
        baby_patches = [image_patch]
    baby_patch = baby_patches[0]
    # Remember: return the baby
    return baby_patch"
1746,player in foreground,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1747,boy with pizza,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    if len(boy_patches) == 0:
        boy_patches = [image_patch]
    elif len(boy_patches) == 1:
        return boy_patches[0]
    boy_patches.sort(key=lambda boy: distance(boy, image_patch))
    boy_patch = boy_patches[0]
    # Remember: return the boy
    return boy_patch"
1748,left guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1749,baby,"
    # Return the baby
    image_patch = ImagePatch(image)
    baby_patches = image_patch.find(""baby"")
    if len(baby_patches) == 0:
        baby_patches = [image_patch]
    baby_patch = baby_patches[0]
    # Remember: return the baby
    return baby_patch"
1750,man on left,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1751,right bannana,"
    # Return the bannana
    image_patch = ImagePatch(image)
    bannana_patches = image_patch.find(""bannana"")
    if len(bannana_patches) == 0:
        bannana_patches = [image_patch]
    elif len(bannana_patches) == 1:
        return bannana_patches[0]
    bannana_patches.sort(key=lambda b: b.horizontal_center)
    bannana_patch = bannana_patches[-1]
    # Remember: return the bannana
    return bannana_patch"
1752,middle navy guy not on phone,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[len(person_patches) // 2]
    if person_patch.exists(""navy guy""):
        if not person_patch.exists(""phone""):
            return person_patch
    # Remember: return the person
    return person_patch"
1753,third from right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[2]
    # Remember: return the person
    return person_patch"
1754,plaid shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""plaid shirt""])
    # Remember: return the person
    return person_patch"
1755,right kid,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    kid_patches.sort(key=lambda kid: kid.horizontal_center)
    # Remember: return the kid
    return kid_patches[len(kid_patches) - 1]  # Return the rightmost kid"
1756,left guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1757,left guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
1758,woman walking away with purse,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1759,player on the left,"
    # Return the player
    image_patch = ImagePatch(image)
    player_patches = image_patch.find(""player"")
    player_patches.sort(key=lambda player: player.horizontal_center)
    player_patch = player_patches[0]
    # Remember: return the player
    return player_patch"
1760,yup cheesiest guy of the party,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1761,coffee,"
    # Return the coffee
    image_patch = ImagePatch(image)
    coffee_patches = image_patch.find(""coffee"")
    if len(coffee_patches) == 0:
        coffee_patches = [image_patch]
    coffee_patch = coffee_patches[0]
    # Remember: return the coffee
    return coffee_patch"
1762,man on right,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
1763,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    if len(man_patches) == 0:
        man_patches = [image_patch]
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1764,all the way right person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1765,blue jean right,"
    # Return the jean
    image_patch = ImagePatch(image)
    jean_patches = image_patch.find(""jean"")
    jean_patches.sort(key=lambda jean: jean.horizontal_center)
    jean_patch = jean_patches[-1]
    # Remember: return the jean
    return jean_patch"
1766,woman far right with phone,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[-1]
    # Remember: return the woman
    return woman_patch"
1767,right edge of pic white shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white shirt""])
    # Remember: return the person
    return person_patch"
1768,tennis player in white,"
    # Return the tennis player
    image_patch = ImagePatch(image)
    tennis_player_patches = image_patch.find(""tennis player"")
    tennis_player_patches.sort(key=lambda player: player.horizontal_center)
    tennis_player_patch = tennis_player_patches[0]
    # Remember: return the tennis player
    return tennis_player_patch"
1769,woman on far right,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[-1]
    # Remember: return the woman
    return woman_patch"
1770,left guy in blue,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
